년도,모델명,제조사,유종,배기량,복합연비,등급,CO2 배출량,평균주행거리(km),경유 단가(원/L),1년 유지비(원)
2022,A6 40 TDI,아우디,경유,1968,15,2등급,126,15000,"1,474.20","1,474,200"
2022,Peugeot 508SW 1.5 BlueHDi,PSA Automobiles,경유,1499,14.6,2등급,129,15000,"1,474.20","1,514,589"
2022,아반떼(AD PE) 1.6디젤_7DCT (17''타이어),현대,경유,1582,17.2,1등급,108,15000,"1,474.20","1,285,639"
2022,스포티지 2.0디젤 4WD 8AT 18인치,기아,경유,1998,12.8,3등급,150,15000,"1,474.20","1,727,578"
2022,스타리아 2.2디젤 2WD 9인 18인치,현대,경유,2199,11,4등급,175,15000,"1,474.20","2,010,272"
2022,GV70 2.2디젤 2WD 21인치,현대,경유,2151,12.6,3등급,152,15000,"1,474.20","1,755,000"
2022,"투싼 개조차 2.0디젤 2WD 6MT (19""타이어)",현대,경유,1995,14.4,2등급,131,15000,"1,474.20","1,535,625"
2022,투싼 2.0디젤 AWD 8AT 19인치 (빌트인캠),현대,경유,1998,13,3등급,148,15000,"1,474.20","1,701,000"
2022,스타리아 2.2디젤 4WD 11인 18인치,현대,경유,2199,10.3,4등급,190,15000,"1,474.20","2,146,893"
2022,BMW 420d xDrive Gran Coupe WLTP,BMW,경유,1995,11.9,3등급,162,15000,"1,474.20","1,858,235"
2022,렉스턴스포츠 칸 2.2 디젤 2WD 6MT SCR,쌍용,경유,2157,11.2,4등급,173,15000,"1,474.20","1,974,375"
2022,그랜드스타렉스 2.5디젤 4WD 5AT_9인 (PE2),현대,경유,2497,8.9,5등급,220,15000,"1,474.20","2,484,606"
2022,그랜드 스타렉스 2.5디젤 3밴 (15),현대,경유,2497,9.3,5등급,211,15000,"1,474.20","2,377,741"
2022,BMW Active Tourer,BMW,경유,1995,15.6,2등급,120,15000,"1,474.20","1,417,500"
2022,"팰리세이드 2.2디젤 2WD 8인(20""타이어)",현대,경유,2199,12,3등급,160,15000,"1,474.20","1,842,750"
2022,투싼 2.0디젤 2WD 8AT 18인치(빌트인캠)(22),현대,경유,1998,14.1,2등급,135,15000,"1,474.20","1,568,297"
2022,스타리아 라운지 2.2디젤 4WD 9인 18인치,현대,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,"스포티지 2.0디젤 2WD 8AT (PE/19""타이어)",기아,경유,1995,13.8,2등급,137,15000,"1,474.20","1,602,391"
2022,Q8 50 TDI uattro,아우디,경유,2967,10.5,4등급,186,15000,"1,474.20","2,106,000"
2022,스포티지 2.0디젤 4WD 8AT 18인치 (빌트인캠)(22),기아,경유,1998,12.8,3등급,150,15000,"1,474.20","1,727,578"
2022,Peugeot 2008 1.5 BlueHDi,PSA Automobiles,경유,1499,17.1,1등급,109,15000,"1,474.20","1,293,157"
2022,"스포티지 2.0디젤 2WD 6MT (PE/18""타이어)",기아,경유,1995,14.4,2등급,131,15000,"1,474.20","1,535,625"
2022,팰리세이드 2.2 디젤 2WD 8인 20인치 (21),현대,경유,2199,11.7,3등급,164,15000,"1,474.20","1,890,000"
2022,코란도 1.6 디젤 6AT 2WD SCR 17인치 타이어,쌍용,경유,1597,14.6,2등급,130,15000,"1,474.20","1,514,589"
2022,봉고 1톤 초장축 슈퍼캡 MT (강화유로6),기아,경유,2497,9.9,4등급,195,15000,"1,474.20","2,233,636"
2022,BMW X6 xDrive30d,BMW,경유,2993,10.5,4등급,185,15000,"1,474.20","2,106,000"
2022,BMW X2 xDrive18d,BMW,경유,1995,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,렉스턴스포츠 2.2 디젤 2WD 6MT SCR,쌍용,경유,2157,11.3,4등급,171,15000,"1,474.20","1,956,902"
2022,코란도 1.6 디젤 6AT 2WD SCR 19인치 타이어,쌍용,경유,1597,14.5,2등급,131,15000,"1,474.20","1,525,034"
2022,포터 2.5디젤 4X4장축 슈퍼캡(22),현대,경유,2497,9,5등급,217,15000,"1,474.20","2,457,000"
2022,GV70 2.2디젤 2WD 18인치(22),현대,경유,2151,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,Mercedes-Benz GLS400 d 4MATIC (MY22),벤츠,경유,2925,9.8,4등급,199,15000,"1,474.20","2,256,428"
2022,포터 2.5디젤 초장축 더블캡 MT(22),현대,경유,2497,9.3,5등급,209,15000,"1,474.20","2,377,741"
2022,Mercedes-Benz E220 d 4MATIC,벤츠,경유,1950,13.2,3등급,145,15000,"1,474.20","1,675,227"
2022,봉고 1톤 초장축 슈퍼캡 MT(22),기아,경유,2497,9.5,4등급,204,15000,"1,474.20","2,327,684"
2022,BMW 730d xDrive,BMW,경유,2993,12.3,3등급,156,15000,"1,474.20","1,797,804"
2022,모하비 3.0 디젤 4WD 5인 18인치타이어(22),기아,경유,2959,9.3,5등급,211,15000,"1,474.20","2,377,741"
2022,그랜드스타렉스 2.5디젤 2WD 5AT_9인 (PE2/20MY),현대,경유,2497,9.4,4등급,210,15000,"1,474.20","2,352,446"
2022,Mercedes-Benz CLS300 d 4MATIC,벤츠,경유,1993,13.9,2등급,137,15000,"1,474.20","1,590,863"
2022,스포티지 1.6디젤 4WD (PE/19“ 타이어)(21),기아,경유,1598,13.2,3등급,144,15000,"1,474.20","1,675,227"
2022,A6 45 TDI uattro,아우디,경유,2967,12.9,3등급,148,15000,"1,474.20","1,714,186"
2022,BMW X4 xDrive30d,BMW,경유,2993,11.1,4등급,174,15000,"1,474.20","1,992,162"
2022,"카니발 2.2디젤 2WD 11인승 (17"" 타이어)",기아,경유,2199,11.4,4등급,169,15000,"1,474.20","1,939,736"
2022,"투싼 개조차 1.6디젤 2WD (18""타이어)",현대,경유,1598,15.8,2등급,118,15000,"1,474.20","1,399,556"
2022,"셀토스 1.6디젤 2WD 18"" 타이어 (21)",기아,경유,1598,16.1,1등급,116,15000,"1,474.20","1,373,478"
2022,G80 2.2디젤 AWD 19인치 (SP),현대,경유,2151,12.7,3등급,152,15000,"1,474.20","1,741,181"
2022,GV80(22MY) 3.0디젤 AWD 5인 20인치타이어,현대,경유,2996,10.6,4등급,184,15000,"1,474.20","2,086,132"
2022,스팅어 2.2디젤 2WD_17인치타이어,기아,경유,2199,15,2등급,126,15000,"1,474.20","1,474,200"
2022,투싼 2.0디젤 AWD 8AT 18인치 (빌트인캠),현대,경유,1998,13.2,3등급,145,15000,"1,474.20","1,675,227"
2022,렉스턴 2.2 8AT 4WD SCR Step2 7인승,쌍용,경유,2157,10.6,4등급,184,15000,"1,474.20","2,086,132"
2022,"셀토스 1.6디젤 2WD (17"" 타이어)",기아,경유,1598,17,1등급,109,15000,"1,474.20","1,300,764"
2022,"스포티지 2.0디젤 2WD 6MT (PE/17""타이어)",기아,경유,1995,15,2등급,125,15000,"1,474.20","1,474,200"
2022,GV80(22MY) 3.0디젤 AWD 7인 19인치타이어,현대,경유,2996,10.9,4등급,179,15000,"1,474.20","2,028,715"
2022,포터 2.5디젤 장축 표준캡(유로6) (15),현대,경유,2497,8.9,5등급,220,15000,"1,474.20","2,484,606"
2022,BMW 218d Gran Coupe,BMW,경유,1995,14.3,2등급,132,15000,"1,474.20","1,546,363"
2022,싼타페 2.2디젤 2WD 5인 18인치(빌트인캠)(22),현대,경유,2151,14,2등급,136,15000,"1,474.20","1,579,500"
2022,GV70 2.2디젤 2WD 21인치(22),현대,경유,2151,12.6,3등급,151,15000,"1,474.20","1,755,000"
2022,모하비 3.0 디젤 4WD 6인 20인치타이어 (21),기아,경유,2959,9.2,5등급,214,15000,"1,474.20","2,403,586"
2022,카니발(22MY) 2.2디젤 11인 18인치타이어(빌트인캠),기아,경유,2151,12.4,3등급,154,15000,"1,474.20","1,783,306"
2022,Arteon 2.0TDI 4Motion,폭스바겐,경유,1968,13.8,2등급,137,15000,"1,474.20","1,602,391"
2022,BMW 730d xDrive,BMW,경유,2993,11.9,3등급,163,15000,"1,474.20","1,858,235"
2022,봉고 1t 초장축 슈퍼캡(유로6) (15),기아,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2022,BMW X6 M50d,BMW,경유,2993,9.5,4등급,212,15000,"1,474.20","2,327,684"
2022,봉고 1t 초장축 더블캡(유로6) (15),기아,경유,2497,9.4,4등급,207,15000,"1,474.20","2,352,446"
2022,BMW 840d xDrive,BMW,경유,2993,10.9,4등급,178,15000,"1,474.20","2,028,715"
2022,스포티지 2.0디젤 4WD 8AT 19인치 (빌트인캠),기아,경유,1998,12.4,3등급,155,15000,"1,474.20","1,783,306"
2022,"셀토스 1.6디젤 2WD 16"" 타이어 (21)",기아,경유,1598,17.1,1등급,109,15000,"1,474.20","1,293,157"
2022,S350 d 4Matic,벤츠,경유,2925,12.4,3등급,156,15000,"1,474.20","1,783,306"
2022,Master Bus Ph2 13p,르노코리아자동차(주),경유,2299,9.5,4등급,205,15000,"1,474.20","2,327,684"
2022,스타리아 라운지 2.2디젤 2WD 9인 18인치,현대,경유,2199,10.8,4등급,179,15000,"1,474.20","2,047,500"
2022,BMW Active Tourer RDE,BMW,경유,1995,14.7,2등급,128,15000,"1,474.20","1,504,285"
2022,싼타페 2.2디젤 2WD 6인 18인치(빌트인캠)(22),현대,경유,2151,14,2등급,136,15000,"1,474.20","1,579,500"
2022,스포티지 1.6디젤 2WD (PE/17“ 타이어)(21),기아,경유,1598,15.8,2등급,118,15000,"1,474.20","1,399,556"
2022,BMW M550d xDrive WLTP,BMW,경유,2993,11.2,4등급,173,15000,"1,474.20","1,974,375"
2022,스포티지 2.0디젤 2WD 8AT 19인치 (빌트인캠)(22),기아,경유,1998,13.8,2등급,138,15000,"1,474.20","1,602,391"
2022,쏘렌토 2.2디젤 4WD 5인 18인치타이어(22),기아,경유,2151,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,BMW 740Ld xDrive,BMW,경유,2993,11.2,4등급,172,15000,"1,474.20","1,974,375"
2022,포터 2.5디젤 4WD 표준캡(유로6) (15),현대,경유,2497,8.8,5등급,222,15000,"1,474.20","2,512,840"
2022,투싼 2.0디젤 2WD 8AT 17인치,현대,경유,1998,14.8,2등급,128,15000,"1,474.20","1,494,121"
2022,스포티지 2.0디젤 4WD 8AT 19인치,기아,경유,1998,12.9,3등급,149,15000,"1,474.20","1,714,186"
2022,Q3 35 TDI,아우디,경유,1968,14.7,2등급,129,15000,"1,474.20","1,504,285"
2022,GV80 3.0디젤 2WD 5인 20인치 타이어(DS),현대,경유,2996,11.6,3등급,167,15000,"1,474.20","1,906,293"
2022,싼타페 2.2 디젤 AWD 7인 (19'' 타이어),현대,경유,2199,12,3등급,160,15000,"1,474.20","1,842,750"
2022,싼타페 2.2디젤 AWD 5인 18인치타이어,현대,경유,2151,13.5,3등급,141,15000,"1,474.20","1,638,000"
2022,투싼 2.0디젤 2WD 8AT 17인치(22),현대,경유,1998,14.5,2등급,131,15000,"1,474.20","1,525,034"
2022,벤츠 E 220 d Coupe,벤츠,경유,1950,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,짚 레니게이드 1.6,크라이슬러,경유,1598,15.6,2등급,120,15000,"1,474.20","1,417,500"
2022,MINI Cooper SD,MINI,경유,1995,15.5,2등급,125,15000,"1,474.20","1,426,645"
2022,더 뉴 레인지로버 D350 LWB (5인승),랜드로버,경유,2997,10.1,4등급,193,15000,"1,474.20","2,189,405"
2022,Citroen C5 AirCross 1.5 BlueHDi,PSA Automobiles,경유,1499,14.2,2등급,133,15000,"1,474.20","1,557,253"
2022,BMW 730d xDrive WLTP,BMW,경유,2993,11.6,3등급,166,15000,"1,474.20","1,906,293"
2022,포터 2.5디젤 초장축 슈퍼캡(유로6) (15),현대,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2022,Passat GT 2.0 TDI 4Motion,폭스바겐,경유,1968,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,스포티지 2.0디젤 4WD 8AT 17인치(22),기아,경유,1998,12.9,3등급,149,15000,"1,474.20","1,714,186"
2022,포터 2.5디젤 초장축 슈퍼캡 MT(22),현대,경유,2497,9.5,4등급,204,15000,"1,474.20","2,327,684"
2022,E220 d 4Matic,벤츠,경유,1950,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,봉고 1t 초장축 표준캡(유로6) (15),기아,경유,2497,9.6,4등급,202,15000,"1,474.20","2,303,437"
2022,포터 2.5디젤 초장축 표준캡(유로6) (15),현대,경유,2497,8.9,5등급,220,15000,"1,474.20","2,484,606"
2022,A6 45 TDI uattro,아우디,경유,2967,12.5,3등급,153,15000,"1,474.20","1,769,040"
2022,모하비 3.0 디젤 4WD 5인 20인치타이어(22),기아,경유,2959,9.3,5등급,212,15000,"1,474.20","2,377,741"
2022,렉스턴스포츠 칸 2.2 디젤 2WD 6AT SCR,쌍용,경유,2157,10.3,4등급,190,15000,"1,474.20","2,146,893"
2022,모하비 3.0 디젤 4WD 6인 18인치타이어 (21),기아,경유,2959,9.4,4등급,210,15000,"1,474.20","2,352,446"
2022,"스토닉 1.6디젤 7DCT 19MY (17"" 타이어) (15)",기아,경유,1582,16.7,1등급,111,15000,"1,474.20","1,324,131"
2022,스타리아 2.2디젤 2WD 11인 18인치,현대,경유,2199,10.8,4등급,180,15000,"1,474.20","2,047,500"
2022,쏘렌토 2.2디젤 4WD 5인 20인치타이어(22),기아,경유,2151,12.8,3등급,150,15000,"1,474.20","1,727,578"
2022,Peugeot 508 GT 2.0 BlueHDi,PSA Automobiles,경유,1997,13.3,3등급,143,15000,"1,474.20","1,662,631"
2022,BMW 320d,BMW,경유,1995,14.5,2등급,131,15000,"1,474.20","1,525,034"
2022,포터 2.5디젤 2WD 덤프(유로6) (15),현대,경유,2497,9,5등급,216,15000,"1,474.20","2,457,000"
2022,Tiguan Allspace 2.0 TDI,폭스바겐,경유,1968,14.6,2등급,129,15000,"1,474.20","1,514,589"
2022,BMW X2 xDrive20d,BMW,경유,1995,14.2,2등급,133,15000,"1,474.20","1,557,253"
2022,팰리세이드 2.2 디젤 2WD 7인 20인치 (21),현대,경유,2199,11.7,3등급,164,15000,"1,474.20","1,890,000"
2022,스타리아 라운지 2.2디젤 4WD 7인 18인치,현대,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,그랜드 스타렉스 2.5디젤 5밴 (15),현대,경유,2497,11,4등급,175,15000,"1,474.20","2,010,272"
2022,투싼 2.0디젤 2WD 8AT 19인치(22),현대,경유,1998,13.8,2등급,138,15000,"1,474.20","1,602,391"
2022,쏘렌토 2.2디젤 4WD 6인 20인치타이어,기아,경유,2151,13,3등급,147,15000,"1,474.20","1,701,000"
2022,스타리아 2.2디젤 4WD 11인 17인치 (빌트인캠),현대,경유,2199,10.3,4등급,190,15000,"1,474.20","2,146,893"
2022,포터 2.5디젤 초장축 표준캡 MT(강화유로6),현대,경유,2497,9.9,4등급,195,15000,"1,474.20","2,233,636"
2022,그랜드스타렉스 2.5디젤 4WD 리무진 (20MY_6P_N/HR),현대,경유,2497,8.3,5등급,237,15000,"1,474.20","2,664,216"
2022,짚 그랜드 체로키,크라이슬러,경유,2987,9.3,5등급,212,15000,"1,474.20","2,377,741"
2022,GV80 3.0디젤 AWD 7인 22인치(22),현대,경유,2996,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,BMW X5 xDrive40d,BMW,경유,2993,10.1,4등급,191,15000,"1,474.20","2,189,405"
2022,"카니발(PE 20MY) 2.2디젤 아웃도어 9인(19"" 타이어)",기아,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,BMW M550d xDrive,BMW,경유,2993,11.6,3등급,167,15000,"1,474.20","1,906,293"
2022,봉고 1톤 장축 더블캡 MT (강화유로6),기아,경유,2497,9.7,4등급,199,15000,"1,474.20","2,279,690"
2022,그랜드스타렉스 2.5디젤 2WD 5AT_9인 (PE2),현대,경유,2497,9.4,4등급,210,15000,"1,474.20","2,352,446"
2022,봉고 1t 4WD 더블캡(유로6) (15),기아,경유,2497,8.8,5등급,223,15000,"1,474.20","2,512,840"
2022,GV70 2.2디젤 AWD 21인치(22),현대,경유,2151,12,3등급,160,15000,"1,474.20","1,842,750"
2022,BMW 218d Active Tourer,BMW,경유,1995,15.8,2등급,119,15000,"1,474.20","1,399,556"
2022,GV70 2.2디젤 2WD 19인치 (스포츠패키지)(22),현대,경유,2151,13.2,3등급,144,15000,"1,474.20","1,675,227"
2022,BMW 740d xDrive WLTP,BMW,경유,2993,11.6,3등급,166,15000,"1,474.20","1,906,293"
2022,GLS350 d 4Matic,벤츠,경유,2987,9.5,4등급,207,15000,"1,474.20","2,327,684"
2022,쏘렌토 2.2디젤 2WD 6인 20인치타이어(22),기아,경유,2151,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,쏘렌토 2.2디젤 4WD 7인 18인치타이어,기아,경유,2151,13.3,3등급,144,15000,"1,474.20","1,662,631"
2022,봉고 1t 장축 슈퍼캡(유로6) (15),기아,경유,2497,8.9,5등급,220,15000,"1,474.20","2,484,606"
2022,A5 Sportback 40 TDI uattro,아우디,경유,1968,15,2등급,125,15000,"1,474.20","1,474,200"
2022,포터 2.5디젤 초장축 슈퍼캡 AT(강화유로6),현대,경유,2497,9,5등급,216,15000,"1,474.20","2,457,000"
2022,쏘렌토(19MY) 2.2디젤 AWD ISG 7인 18인치,기아,경유,2199,12.2,3등급,157,15000,"1,474.20","1,812,540"
2022,모하비 3.0 디젤 2WD 7인,기아,경유,2959,10.1,4등급,193,15000,"1,474.20","2,189,405"
2022,"G80 2.2디젤 AWD (19""타이어) (15)",현대,경유,2199,12.1,3등급,159,15000,"1,474.20","1,827,520"
2022,Citroen C4 Cactus 1.5 BlueHDi,PSA Automobiles,경유,1499,15.5,2등급,121,15000,"1,474.20","1,426,645"
2022,CHEVROLET EQUINOX FWD,GM,경유,1598,13.3,3등급,143,15000,"1,474.20","1,662,631"
2022,포터 2.5디젤 장축 더블캡 MT(강화유로6),현대,경유,2497,9.7,4등급,199,15000,"1,474.20","2,279,690"
2022,포터 2.5디젤 4X4장축 슈퍼캡(강화유로6),현대,경유,2497,9.2,5등급,211,15000,"1,474.20","2,403,586"
2022,GV80(22MY) 3.0디젤 AWD 6인 19인치타이어,현대,경유,2996,10.9,4등급,179,15000,"1,474.20","2,028,715"
2022,모하비 3.0 디젤 4WD 7인 20인치타이어(22),기아,경유,2959,9.2,5등급,214,15000,"1,474.20","2,403,586"
2022,"투싼 개조차 2.0디젤 AWD (18""타이어)",현대,경유,1995,12.7,3등급,151,15000,"1,474.20","1,741,181"
2022,스타리아 2.2디젤 4WD 11인 18인치 (빌트인캠),현대,경유,2199,10.3,4등급,190,15000,"1,474.20","2,146,893"
2022,Mercedes-Benz C220 d 4MATIC,벤츠,경유,1950,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,코란도 1.6 디젤 6AT 2WD SCR,쌍용,경유,1597,14.1,2등급,134,15000,"1,474.20","1,568,297"
2022,"카니발 2.2디젤 하이리무진 9인(19"" 타이어)",기아,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,"투싼 개조차 1.6디젤 AWD (17""타이어)",현대,경유,1598,14.4,2등급,130,15000,"1,474.20","1,535,625"
2022,디펜더 110 D250,랜드로버,경유,2997,9.8,4등급,199,15000,"1,474.20","2,256,428"
2022,모하비 3.0 디젤 4WD 7인 18인치타이어 (21),기아,경유,2959,9.3,5등급,212,15000,"1,474.20","2,377,741"
2022,BMW X7 xDrive40d,BMW,경유,2993,10.5,4등급,184,15000,"1,474.20","2,106,000"
2022,E220 d Cabriolet,벤츠,경유,1950,14.2,2등급,134,15000,"1,474.20","1,557,253"
2022,DS4 Crossback 1.5 BlueHDi,PSA Automobiles,경유,1499,16.2,1등급,115,15000,"1,474.20","1,365,000"
2022,스타리아 2.2디젤 2WD  6MT 11인 17인치,현대,경유,2199,11.8,3등급,163,15000,"1,474.20","1,873,983"
2022,벤츠 E 220 d,벤츠,경유,1950,13.9,2등급,136,15000,"1,474.20","1,590,863"
2022,모하비 3.0 디젤 4WD 7인 18인치타이어(22),기아,경유,2959,9.1,5등급,215,15000,"1,474.20","2,430,000"
2022,BMW 523d,BMW,경유,1995,15.6,2등급,119,15000,"1,474.20","1,417,500"
2022,그랜드스타렉스 2.5디젤 4WD 어린이버스(법규대응),현대,경유,2497,8.2,5등급,240,15000,"1,474.20","2,696,707"
2022,A4 35 TDI,아우디,경유,1968,15.9,2등급,117,15000,"1,474.20","1,390,754"
2022,모하비 3.0 디젤 4WD 6인 20인치타이어(22),기아,경유,2959,9.2,5등급,214,15000,"1,474.20","2,403,586"
2022,"셀토스 1.6디젤 4WD (17"" 타이어)",기아,경유,1598,15.3,2등급,122,15000,"1,474.20","1,445,294"
2022,Ranger Raptor,포드,경유,1996,8.9,5등급,221,15000,"1,474.20","2,484,606"
2022,싼타페 2.2디젤 2WD 7인 18인치(22),현대,경유,2151,14.1,2등급,135,15000,"1,474.20","1,568,297"
2022,쏘렌토 2.2디젤 2WD 6인 18인치 타이어(22),기아,경유,2151,14.1,2등급,134,15000,"1,474.20","1,568,297"
2022,"쏘렌토(19MY) 2.0디젤 2WD ISG 5인 (19"" 타이어)",기아,경유,1995,13.1,3등급,146,15000,"1,474.20","1,688,015"
2022,싼타페 2.2디젤 2WD 7인 18인치타이어,현대,경유,2151,14.2,2등급,134,15000,"1,474.20","1,557,253"
2022,"카니발 2.2디젤 아웃도어 9인(19"" 타이어)",기아,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,BMW 630d xDrive,BMW,경유,2993,13.1,3등급,146,15000,"1,474.20","1,688,015"
2022,포터 2.5디젤 4X4장축 표준캡(강화유로6),현대,경유,2497,9.2,5등급,211,15000,"1,474.20","2,403,586"
2022,BMW X3 xDrive30d,BMW,경유,2993,12.4,3등급,155,15000,"1,474.20","1,783,306"
2022,디펜더 130 D300,랜드로버,경유,2997,9.9,4등급,197,15000,"1,474.20","2,233,636"
2022,봉고 덤프 4WD 표준캡(유로6) (15),기아,경유,2497,8.5,5등급,230,15000,"1,474.20","2,601,529"
2022,MINI Cooper SD Clubman,MINI,경유,1995,13.4,3등급,142,15000,"1,474.20","1,650,223"
2022,BMW X3 xDrive20d,BMW,경유,1995,11.9,3등급,161,15000,"1,474.20","1,858,235"
2022,투싼 2.0디젤 AWD 8AT 18인치 (빌트인캠) (22),현대,경유,1998,12.8,3등급,150,15000,"1,474.20","1,727,578"
2022,Mercedes-Benz CLS 300 d,벤츠,경유,1950,13,3등급,146,15000,"1,474.20","1,701,000"
2022,BMW 320d xDrive Gran Turismo WLTP,BMW,경유,1995,12.1,3등급,158,15000,"1,474.20","1,827,520"
2022,포터 2.5디젤 4WD 슈퍼캡(유로6) (15),현대,경유,2497,8.8,5등급,222,15000,"1,474.20","2,512,840"
2022,더 뉴 레인지로버 D350 SWB (5인승),랜드로버,경유,2997,10.1,4등급,193,15000,"1,474.20","2,189,405"
2022,"카니발 2.2디젤 하이리무진 11인(18"" 타이어)",기아,경유,2199,10.3,4등급,189,15000,"1,474.20","2,146,893"
2022,"스토닉 1.6디젤 7DCT 19MY (15"" 타이어) (15)",기아,경유,1582,17,1등급,109,15000,"1,474.20","1,300,764"
2022,투싼 2.0디젤 AWD 8AT 19인치(22),현대,경유,1998,12.4,3등급,155,15000,"1,474.20","1,783,306"
2022,Mercedes-Benz E300 d 4MATIC Coupe,벤츠,경유,1993,13.5,3등급,141,15000,"1,474.20","1,638,000"
2022,쏘렌토 2.2디젤 2WD 6인 20인치타이어,기아,경유,2151,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,쏘렌토 2.2디젤 4WD 7인 18인치타이어(22),기아,경유,2151,13.1,3등급,145,15000,"1,474.20","1,688,015"
2022,BMW X6 xDrive30d,BMW,경유,2993,10.9,4등급,178,15000,"1,474.20","2,028,715"
2022,싼타페 2.2 디젤 2WD 7인 (19'' 타이어),현대,경유,2199,12.8,3등급,149,15000,"1,474.20","1,727,578"
2022,S7 TDI,아우디,경유,2967,11.5,4등급,168,15000,"1,474.20","1,922,869"
2022,Mercedes-Benz S 350d 4MATIC,벤츠,경유,2925,11,4등급,176,15000,"1,474.20","2,010,272"
2022,"투싼 개조차 1.6디젤 2WD (20MY_19""타이어)",현대,경유,1598,15.3,2등급,122,15000,"1,474.20","1,445,294"
2022,"투싼 개조차 2.0디젤 2WD 8AT (17""타이어)",현대,경유,1995,14.4,2등급,131,15000,"1,474.20","1,535,625"
2022,BMW 730d xDrive,BMW,경유,2993,11.8,3등급,163,15000,"1,474.20","1,873,983"
2022,Q8 45 TDI uattro,아우디,경유,2967,10.2,4등급,190,15000,"1,474.20","2,167,941"
2022,팰리세이드(PE) 2.2 디젤 2WD 8인 20인치,현대,경유,2199,12,3등급,159,15000,"1,474.20","1,842,750"
2022,BMW 520d xDrvie,BMW,경유,1995,13.9,2등급,136,15000,"1,474.20","1,590,863"
2022,팰리세이드 2.2 디젤 AWD 7인 20인치 (21),현대,경유,2199,11.3,4등급,171,15000,"1,474.20","1,956,902"
2022,G70 2.2디젤 AWD_18인치타이어 (15),현대,경유,2199,13.5,3등급,141,15000,"1,474.20","1,638,000"
2022,"코나 1.6디젤 2WD (16"" 타이어)",현대,경유,1598,17.5,1등급,105,15000,"1,474.20","1,263,600"
2022,카니발 2.2디젤 7인 19인치(22),기아,경유,2151,12.5,3등급,154,15000,"1,474.20","1,769,040"
2022,"투싼 개조차 1.6디젤 AWD (20MY_19""타이어)",현대,경유,1598,13.8,2등급,137,15000,"1,474.20","1,602,391"
2022,스타리아 2.2디젤 5밴 8AT,현대,경유,2199,11.3,4등급,172,15000,"1,474.20","1,956,902"
2022,싼타페 2.2디젤 2WD 5인 18인치타이어,현대,경유,2151,14.2,2등급,134,15000,"1,474.20","1,557,253"
2022,Q7 50 TDI uattro,아우디,경유,2967,10.2,4등급,191,15000,"1,474.20","2,167,941"
2022,GV80(22MY) 3.0디젤 AWD 6인 20인치타이어,현대,경유,2996,10.6,4등급,184,15000,"1,474.20","2,086,132"
2022,G80 2.2디젤 2WD 19인치타이어,현대,경유,2151,14.4,2등급,132,15000,"1,474.20","1,535,625"
2022,Mercedes-Benz E220 d 4MATIC,벤츠,경유,1993,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,G70 2.2디젤 AWD_17인치타이어 (15),현대,경유,2199,13.6,3등급,140,15000,"1,474.20","1,625,955"
2022,GV80(22MY) 3.0디젤 2WD 5인 20인치 타이어,현대,경유,2996,11.6,3등급,167,15000,"1,474.20","1,906,293"
2022,"스포티지 1.6디젤 2WD (PE/18""타이어)",기아,경유,1598,15.8,2등급,118,15000,"1,474.20","1,399,556"
2022,쏘렌토(19MY) 2.2디젤 AWD ISG 5인 19인치,기아,경유,2199,12.2,3등급,157,15000,"1,474.20","1,812,540"
2022,G80 2.2디젤 AWD 19인치타이어,현대,경유,2151,12.7,3등급,151,15000,"1,474.20","1,741,181"
2022,팰리세이드(PE) 2.2 디젤 AWD 7인 20인치,현대,경유,2199,11.4,4등급,170,15000,"1,474.20","1,939,736"
2022,포터 2.5디젤 4X4장축 더블캡(강화유로6),현대,경유,2497,9.2,5등급,212,15000,"1,474.20","2,403,586"
2022,카니발(22MY) 2.2디젤 9인 18인치/19인치(빌트인캠),기아,경유,2151,13,3등급,147,15000,"1,474.20","1,701,000"
2022,싼타페 2.2디젤 2WD 5인 20인치(22),현대,경유,2151,13.7,3등급,139,15000,"1,474.20","1,614,087"
2022,봉고 1톤 4X4장축 더블캡(22),기아,경유,2497,8.6,5등급,227,15000,"1,474.20","2,571,279"
2022,GV80 3.0디젤 2WD 5인 22인치 타이어,현대,경유,2996,11.6,3등급,167,15000,"1,474.20","1,906,293"
